"created_at","state","code","text"
"18","Florida","FL","rt ronfilipkowski body cam footage  people arrested  desantis  voting  local elections offices registered   told …"
"18","North Carolina","NC","rt dicaucusnc early voting  nc begins  thursday
oct 20th

    plan  vote"
"18","North Carolina","NC","rt skylee1 cheribeasleync ossoff unc 🗳️𝙇𝙚𝙩’𝙨 𝙙𝙤 𝙩𝙝𝙞𝙨 𝙉𝙤𝙧𝙩𝙝 𝘾𝙖𝙧𝙤𝙡𝙞𝙣𝙖🗳️

early voting  nc begins thursday october 20 2022  end…"
"18","California","CA","rt ronfilipkowski body cam footage  people arrested  desantis  voting  local elections offices registered   told …"
"18","Missouri","MO","ronnyjacksontx voting machines   change votes"
"18","North Carolina","NC","rt gop retweet 🔁    voting republican  21 days"
"18","Illinois","IL","rt ronfilipkowski body cam footage  people arrested  desantis  voting  local elections offices registered   told …"
"18","Colorado","CO","rt hcrichardson ever wonder  white supremacists stopped black voting  reconstruction   century thanks  florida govern…"
"18","New York","NY","💜 im voting  bts btstwt  favorite pop duo  group category   amas    💜

im voting  music  t… httpstcodsuozlw9xu"
"18","North Carolina","NC","joncoopertweets  will  voting  blue"
"18","California","CA","kdlexvotingteam kdestrada alexailacad sweethearts lets continue  vote kdlex songs
tysm

myx charts
✅… httpstco0jzur1aq3r"
"18","Maryland","MD","rt indomyvoteteam 300 🔁  300 votes

im voting  bts btstwt  favorite pop duo  group   amas"
"18","Georgia","GA","rt gop retweet 🔁    voting republican  21 days"
"18","Illinois","IL","rt ronfilipkowski body cam footage  people arrested  desantis  voting  local elections offices registered   told …"
"18","California","CA","rt ronnyjacksontx retweet  youre voting  save america  november 8th"
"18","New York","NY","rt danielleponder1 excited     grammy consideration  ’re  voting member   love  support grammys grammys http…"
"18","Michigan","MI","rt avindman horrible   intended  deter voting   something   jim crow"
"18","Texas","TX","rt resisteringa teampelosi calltoactivism gop voting record httpstcoilmvhalugc"
"18","Illinois","IL","rt bgrueskin meanwhile   heavily gop villages people  admit  voting twice  entered  diversion program  will allow t…"
"18","Texas","TX","rt bgrueskin meanwhile   heavily gop villages people  admit  voting twice  entered  diversion program  will allow t…"
"18","Georgia","GA"," fascist ron desantis  trying  scare people   voting ’s   knows  can’t win  fair electio… httpstcozuygg0oa00"
"18","Illinois","IL","iowa absentee voting starts october 19 httpstcodlzkwzj143"
"18","Kansas","KS","rt cbseveningnews early inperson voting  underway   state  georgia   turnout  already historic   100000 georg…"
"18","Texas","TX","rt hcrichardson ever wonder  white supremacists stopped black voting  reconstruction   century thanks  florida govern…"
"18","New York","NY","rt nickiisthdgoat seasonmaraj im voting  nicki minaj  favorite female hiphop artist   amas"
"18","California","CA","rt iampoliticsgirl amazing  hope ’re  voting democrat   republicans  planning take  relief away"
"18","Oregon","OR","rt infamouslucia  dont give  shit  republicans say  polls  saying im voting blue amp taking  whole family  "
"18","Texas","TX","rt keithboykin  ron desantis  locking  black people  florida  following  rules  voting residents   republicanl…"
"18","Arizona","AZ","rt katgal2 ronfilipkowski  happened   rich white men   villages   caught  voting fraud  oh wait  just g…"
"18","New York","NY","rt ilyas43559836 seasonmaraj ’m voting  nicki minaj  favorite female hiphop artist   amas"
"18","New York","NY","rt bybafurtado seasonmaraj ’m voting  nicki minaj  favorite female hiphop artist   amas"
"18","Ohio","OH","rt skylee1 tedbuddnc    congress  keep voting   bills   help  inflation   nothing  add…"
"18","California","CA","rt ronfilipkowski body cam footage  people arrested  desantis  voting  local elections offices registered   told …"
"18","Mississippi","MS","’m voting  beyoncé  artist   year  amas httpstco8eimydrx7f"
"18","Illinois","IL","nicolasedny nope early voting started   city monday  doesnt start   burbs  oct 24   th… httpstconvfu1khnwm"
"18","North Carolina","NC","rt katgal2 ronfilipkowski  happened   rich white men   villages   caught  voting fraud  oh wait  just g…"
"18","Illinois","IL","’m voting  latto  favorite female hiphop artist   amas 18"
"18","Kansas","KS","rt andy4democracy ’m   loss

 say dems can’t cross  finish line

c’mon people now

 picked voting  ahole   ‘20 o…"
"18","Pennsylvania","PA","gop    youre voting  democracy   fascism also   party   devoid  integrity  honor"
"18","Texas","TX","rt hcrichardson ever wonder  white supremacists stopped black voting  reconstruction   century thanks  florida govern…"
"18","Louisiana","LA","rt lukemixonla ’re excited    endorsement  representative pat moore early voting starts next week  ’re working hard t…"
"18","Florida","FL","rt bosiborike andiekeysh lilywanjiee beyonce beyoncefans beyhive 

’m voting  beyoncé    year  amas"
"18","Texas","TX","ryannmcenany    voting  40 years   never put  yard sign  worn political merch  attended … httpstcopb4oqwfpzv"
"18","New Hampshire","NH","rt dominofromaz   knew david  secretly  based  might  considered voting  "
"18","Nevada","NV","rt theotherxide ’m voting   evening  silk sonic  favorite rampb album   amas2022 9"
"18","Georgia","GA","rt lebergerdavid good morning   sit   midterm ’re voting republican   vote independent ’re voting republican yo…"
"18","Texas","TX","rt ronfilipkowski body cam footage  people arrested  desantis  voting  local elections offices registered   told …"
"18","Washington","WA","rt kamvtv early voting begins today  georgia vote  herschelwalker 

pass  "
"18","Virginia","VA","rt hcrichardson ever wonder  white supremacists stopped black voting  reconstruction   century thanks  florida govern…"
"18","California","CA","tbtimes desantis  terrorizing citizens   voting  year"
"18","North Carolina","NC","rt gorewon    voting   “economy” ask    will  “economy “ look like without  social security make …"
"18","Massachusetts","MA","rt occupydemocrats breaking georga voters turn   record numbers   first day  early voting — 131318 votes   cast al…"
"18","Arizona","AZ","rt coconinodems voting today    recommendations  online  httpstcodydez2cqi3 httpstco4zlhmrzrfl"
"18","Minnesota","MN","rt theswiftsociety taylorswift13 im voting  taylor swift  artist   year   amas
httpstcoe98ch66u3p"
"18","Connecticut","CT","“  wrong   state” video shows stunned floridians arrested  voting  miami herald  inhumanity… httpstcozpj0ig0v2e"
"18","Illinois","IL","dashdobrofsky  ever happened   notion   new ga voting law   restrictive"
"18","Illinois","IL","rockfordil stop voting democrat  republican end  story"
"18","Georgia","GA","rt occupydemocrats breaking georga voters turn   record numbers   first day  early voting — 131318 votes   cast al…"
"18","Washington","WA","rt dashdobrofsky new early voting  georgia  already broken voting records   100k georgians  cast ballots  far surpa…"
"18","Ohio","OH","ronnyjacksontx saving american  voting blue"
"18","Texas","TX","rt dashdobrofsky new early voting  georgia  already broken voting records   100k georgians  cast ballots  far surpa…"
"18","Arizona","AZ","rt btschartsdailyx 🗳️ im voting  btstwt  favorite pop duo  group   amas"
"18","Minnesota","MN","rt bgrueskin theres new video   florida voting arrests

even  police  bewildered

cop ’ve never seen  charges befor…"
"18","Pennsylvania","PA","rt thearcpa  just   weeks  election day ’s time    voting plan  created  page  help voters  disabiliti…"
"18","Kansas","KS","rt laurakellyks kansas todays  last day  register  vote   november 8th election register now  make  voting plan ht…"
"18","Virginia","VA","rt occupydemocrats breaking georga voters turn   record numbers   first day  early voting — 131318 votes   cast al…"
"18","Texas","TX","rt anacabrera new  record level  ga midterm voters turned    first day  early voting yesterday according   ga sec …"
"18","Louisiana","LA","rt jaydendonofrio   first day  early voting  georgia  131000 people casted  vote    around 60000 votes …"
"18","New York","NY","rt medic2rnrjc 👇🏻👇🏻👇🏻good information 👇🏻👇🏻👇🏻
votingrights 
proudblue22 ourbluevoice"
"18","New Jersey","NJ","rt hcrichardson ever wonder  white supremacists stopped black voting  reconstruction   century thanks  florida govern…"
"18","California","CA","rt rikkitexas sleepycongress1 0liviajulianna alyssaw667 gregabbotttx start  voting  republicans"
"18","New York","NY","rt wizkidthelegend ’m voting  wizkid  favorite afrobeats artist   amas"
"18","New York","NY","rt michelleobama today  voted early   2022 midterm elections  want  see  turning   vote   voting squad

barac…"
"18","Wisconsin","WI","votefortaylor31 77 ’m voting  taylor swift  artist   year   amas"
"18","Georgia","GA","rt occupydemocrats breaking georga voters turn   record numbers   first day  early voting — 131318 votes   cast al…"
"18","Ohio","OH","rt wabashmom20   just  tired  trumpim  tired    im 72  lived thru  fight  voting  womens rights  h…"
"18","California","CA","rt dashdobrofsky new early voting  georgia  already broken voting records   100k georgians  cast ballots  far surpa…"
"18","New Jersey","NJ","rt ronfilipkowski body cam footage  people arrested  desantis  voting  local elections offices registered   told …"
"18","Florida","FL","rt alyssaw667 elvialimon  infuriating    opposite  went  voting  high turnout among well informed voters  ca ……"
"18","Wisconsin","WI","votefortaylor31 140 ’m voting  taylor swift  artist   year   amas"
"18","Delaware","DE","rt occupydemocrats breaking georga voters turn   record numbers   first day  early voting — 131318 votes   cast al…"
"18","North Carolina","NC","rt rogerledbette11 wa   vote  mail 4 years amp  great 

 vote   couple  days amp mail   

trump lied  voting …"
"18","North Carolina","NC","pontimike occupydemocrats briankempga  first day  early voting proves nothing  funny   think  "
"18","California","CA","rt occupydemocrats breaking georga voters turn   record numbers   first day  early voting — 131318 votes   cast al…"
"18","Wisconsin","WI","taylorvipers 25   voting  red taylor’s version  favorite pop album   amas"
"18","Ohio","OH","’s one way  discourage folks  voting  november   subsequent elections  timing   accident"
"18","New Jersey","NJ","rt resisterforever early voting starts today  georgia 

ga resisters call everyone  know  convince   vote   vote dem…"
"18","Illinois","IL","“turnout  first day  georgia early voting breaks midterm record” 
 markniesse  ajc httpstco9thitj7ral"
"18","Texas","TX","rt commoncause voting  crucial— life gets busy 

make  plan  vote now   don’t miss  chance    say   future…"
"18","California","CA","rt dashdobrofsky new early voting  georgia  already broken voting records   100k georgians  cast ballots  far surpa…"
"18","North Carolina","NC","voting  north carolina   first time  just want  learn    voting process check  episode… httpstco6gywglhcee"
"18","New York","NY","rt katgal2 ronfilipkowski  happened   rich white men   villages   caught  voting fraud  oh wait  just g…"
"18","West Virginia","WV","perlmutations   ever  voting"
"18","Florida","FL","rt donwinslow ron desantis wants   retweet  video  black people  arrested  voting  florida

 fact   counting…"
"18","Minnesota","MN","mbrodkorb        voting  people  parties     2 major parties"
"18","Ohio","OH","rt postpolitics gen z  voting ‘’re  wrong generation  piss ’ httpstcok9fsh45irf"
"18","Delaware","DE","rt tonyhussein4   vote republican voting   republican means   support  big lie 
 oppose marriage equality
 s…"
"18","Indiana","IN","rt elvialimon  swear voting  california   native texan   weird    get  vote  mail   get  booklet  info  wh…"
"18","Florida","FL","rt dashdobrofsky new early voting  georgia  already broken voting records   100k georgians  cast ballots  far surpa…"
"18","Minnesota","MN","rt hcrichardson ever wonder  white supremacists stopped black voting  reconstruction   century thanks  florida govern…"
"18","California","CA","rt elvialimon  swear voting  california   native texan   weird    get  vote  mail   get  booklet  info  wh…"
"18","Michigan","MI","rt dashdobrofsky new early voting  georgia  already broken voting records   100k georgians  cast ballots  far surpa…"
"18","Missouri","MO","rt johnfetterman meet  dude derek

derek  voting   truly  ’d “rather   actual pennsylvania resident  looks…"
"18","Ohio","OH","donwinslow im sure  indictments will read  voting"
"18","Pennsylvania","PA","celestejenkin gigicmka thanks  sharing voting d  r continues  vicious cycle    part  "
"18","Texas","TX","chisomtwitts jeenyhus vivianporsche ’m voting  essence  favorite rampb song   amas"
"18","Arizona","AZ","rt resolutemom3    sure  nancybarto  try  smear campaign    shown  consistent voting record   wishes…"
"18","Texas","TX","rt holyoncee ichoseviolences im voting  beyoncé  artist   year   amas"
"18","Arkansas","AR","rt paulbra92034416 smc429 kellda  parents   northeast republicans  mother stopped voting r  reagan showed  callous…"
"18","California","CA","rt tellmetimes ‘  wrong   state’ video shows stunned floridians arrested  voting httpstcotzxz7r6hv5"
"18","Virginia","VA","rt btsvaes im voting  btstwt  favorite pop duo  group  amas"
"18","South Carolina","SC","rt lwv women voters    powerful voting bloc   country join us amp supermajority   womenarevoting textbank tomorrow wed…"
"18","Nebraska","NE","rt gop retweet 🔁    voting republican  21 days"
"18","Kentucky","KY","rt igebonyv donschun monetmaraj ’m voting  nicki minaj  favorite female hiphop artist   amas"
"18","California","CA","’m voting like  future   world depends  
’m voting like madam first lady michelleobama  mr pres… httpstcon4nfapvj5k"
"18","Florida","FL","claytravis wrong  gen x  voting blue   like individual rights like  right    body   didn’t gr… httpstcormyzptexy2"
"18","Illinois","IL","rt wizkidthelegend ’m voting  wizkid  favorite afrobeats artist   amas"
"18","Michigan","MI","duty2warn  2nd bill   voting rights 
 3rd immigration 
4rth term limits    federal public… httpstcocllm6vwqg5"
"18","Oklahoma","OK","rt leslsenior reporting    states w early votingturnout  far  smashing records  previous mid terms  approaching t…"
"18","Idaho","ID","rt vabvox vote red  trending   guess thats  doomsday cult   vote red   voting  cut medicaid medicare  social se…"
"18","Louisiana","LA","theswiftvoting im voting  taylor swift  favorite female country artist   amas"
"18","California","CA","rt markhamill  can prevent  nightmare scenario  becoming  reality  voting   democrats roevember 8th

votebluetosav…"
"18","Virginia","VA","rt hcrichardson ever wonder  white supremacists stopped black voting  reconstruction   century thanks  florida govern…"
"18","Texas","TX","rt betoorourke abbott banned abortion  cases  rape

abbott banned abortion  cases  incest

hes  extreme  voting  o…"
"18","Ohio","OH","rt johnfetterman meet  dude derek

derek  voting   truly  ’d “rather   actual pennsylvania resident  looks…"
"18","Nevada","NV","rt dashdobrofsky new early voting  georgia  already broken voting records   100k georgians  cast ballots  far surpa…"
"18","Connecticut","CT","rt itssaadamer good news georgia broke  firstday early voting record almost doubling figure   last midterm election"
"18","New York","NY","rt chaaabangtan good afternoon armys dont forget  participate   ongoing votings lets get  shall  

sweep  awards th…"
"18","Hawaii","HI","rt retiredoldguy1 arizona gqp hypocrisy

az candidate  attorney general mark finchem member   proud boys wants voting  mail…"
"18","Virginia","VA","rt occupydemocrats breaking georga voters turn   record numbers   first day  early voting — 131318 votes   cast al…"
"18","Virginia","VA","cenkuygur politibunny yup ’s  votings rights legislation"
"18","California","CA","rt markhamill  can prevent  nightmare scenario  becoming  reality  voting   democrats roevember 8th

votebluetosav…"
"18","Oregon","OR","rt atkii  wife  voting first thing  morning  know people  upset   economy  get   thats temporary women…"
"18","Texas","TX","palmyrajones2 dems   working   republicans keep voting  "
"18","California","CA","rt speakoutapril johnjharwood 100 guarantee  ppl will think twice  ever voting    voter suppression amend 4 …"
"18","California","CA","rt simonwdc people  voting  big numbers  exciting 

make sure  voteearly  helps us increase dem turnout   elections r…"
"18","Arizona","AZ","rt hcrichardson ever wonder  white supremacists stopped black voting  reconstruction   century thanks  florida govern…"
"18","California","CA","rt swiftpage13 🚨ama voting reminder🚨

favorite pop album
taylor swift 1572k
hs 1483k

rt amp reply 
im voting  red taylors versio…"
"18","Kentucky","KY","rt markhamill  can prevent  nightmare scenario  becoming  reality  voting   democrats roevember 8th

votebluetosav…"
"18","Utah","UT","im voting  bts btstwt   favourite pop duo  group   amas"
"18","Wisconsin","WI","imagine  easy  understand voting information  wisconsin httpstcoaz2o8s46kn"
"18","Michigan","MI","rt taylorvipers ‼️ lets widen  gap besties ‼️

  voting  taylor swift  artist   year   amas httpstcoifmglawd…"
"18","New Jersey","NJ","rt almostdita apobangpo 💜

🗳 im voting  btstwt  favorite pop duo  group  amas"
"18","Georgia","GA","rt tmlovesred votes gained  past day

taylor  363k
  425k

theyre catching  please vote rt  reply

im voting  taylor…"
"18","Oklahoma","OK","longislandtonv stopbeingaderp operativexray 71   voting blue since   18"
"18","Michigan","MI","vote  numbers  large   fight   will destroy voting   get   will destroy  dem… httpstcozvyad5h5qo"
"18","California","CA","rt kim05309679 im voting  btstwt  favorite pop duo  group   amas         vote httpstcozot81axozq"
"18","Missouri","MO","rt tonyhussein4   vote red   voting   womens right  travel   red states  go   blue state  reproduct…"
"18","New York","NY","realoma24 junidragun im voting nicki minaj  favorite female hiphop artist   amas"
"18","Iowa","IA","rt fredguttenberg   tired  voting   fraud   afraid  face   attacks  advice   forget marj greene …"
"18","California","CA","rt andrepiiiinks blackpink4ways blackpink ’m voting  blackpink blackpink  favorite kpop artist   amas"
"18","Iowa","IA","rt lizmathis1 early voting starts tomorrow🗳 now   time  make  plan  vote  ’re  linn county come vote   tomorr…"
"18","New Jersey","NJ","rt donwinslow ron desantis wants   retweet  video  black people  arrested  voting  florida

 fact   counting…"
"18","Texas","TX","rt vanessajones    begins georgia… showed   day 1  early voting   find   website gives   address amp ’v…"
"18","California","CA","hldpromo im voting  harry styles  favorite male pop artist   amas  "
"18","California","CA","rt tinysushirry bestofhslot sunflowerry2 ’m voting      favorite music video   amas"
"18","California","CA","rt occupydemocrats  best protection  women  voting  democrats

httpstcocpspgjkpgz"
"18","New Mexico","NM","rt occupydemocrats  best protection  women  voting  democrats

httpstcocpspgjkpgz"
"18","Massachusetts","MA","rt nathaliejacoby1   voting

  person 
b mailin ballot"
"18","North Carolina","NC","rt gercohen inperson early voting begins thursday  2022 general election  press release  nc state board  elections  lots o…"
"18","North Carolina","NC","rt reallyamerican1 patriots early voting starts  georgia today  midterm elections  critical   americans

make sure eve…"
"18","California","CA","rosiegostosa blackpink rose
’m voting  blackpink blackpink  favorite kpop artist   amas"
"18","Georgia","GA","kingseanswae ’m voting  nicki minaj  favorite female hiphop artist   amas"
"18","Minnesota","MN","rt btsmoments im voting  btstwt  favorite pop duo  group   amas"
"18","New York","NY","’m voting  harry styles  artist   year   amas"
"18","Florida","FL","rt alexgiovannyma2 jipseecat dwuhlfelderlaw rnwing absolutely coincidence  majority  democratic voting  black yet  menti…"
"18","Georgia","GA","rt yurilowenthal beware  elected officials  try  prevent   voting"
"18","Texas","TX","rt gordinsuzie retweet 🔁    voting republican  21 days"
"18","Florida","FL","rt hscottm ’m  watching  tv    election  polls  spin just voting early  person  blue votebluetosaved…"
"18","California","CA","rt samthetypaboy rosé
’m voting  blackpink blackpink  favorite kpop artist   amas"
"18","Oregon","OR","rt kielyfororegon looks like  uncle phil pulled  cash betsy    gas

  voting tina4oregon   real solutions  hom…"
"18","Alabama","AL","rt vabvox vote red  trending   guess thats  doomsday cult   vote red   voting  cut medicaid medicare  social se…"
"18","Iowa","IA","trump  allies   new ‘obsession’  destroying mailin voting  pennsylvania report httpstcodksmcnrlvi smartnews"
"18","Arizona","AZ"," parties gop amp dnc sure   problem voting      give   raises scrotus secu… httpstcoizjyokj0ae"
"18","Texas","TX","rt koopicasso im voting  bts btstwt  favorite pop duo  group   amas   16"
"18","North Carolina","NC","rt lauraleeaz21  ballot  now completed    official ballot box     voting mail    person"
"18","New York","NY","wantsomeonika ’m voting  nicki minaj  favorite female hiphop artist   amas"
"18","Florida","FL","rt katgal2 ronfilipkowski  happened   rich white men   villages   caught  voting fraud  oh wait  just g…"
"18","Florida","FL","dineshdsouza oh boy    illustrious fbi involved   voting crime  thatll go   fast"
"18","California","CA","rt hcrichardson ever wonder  white supremacists stopped black voting  reconstruction   century thanks  florida govern…"
"18","New York","NY","rt danielnewman  herschel walker campaigner knocked   door  pitch 😂

hi   voting  herschel walker

 

 …"
"18","California","CA","rt reallyamerican1 news   first day  early voting  georgia  100000 people cast  ballots beating  2020 tally  …"
"18","Pennsylvania","PA","rt johnfetterman   requested  mailin ballot yet

voting  mail  quick  easy  safe 💯

go  httpstcov8xbpocm8n …"
"18","Georgia","GA","nathaliejacoby1   early 

   voting blue top  bottom  back   top 

wouldnt   funn… httpstco6jg6qez4hk"
"18","Florida","FL","karlaforflorida ’m voting  desantis  ’m  planning    abortion  time soon  many   going  "
"18","Georgia","GA","imagaqueen polishprincessh  voting every democrat   door  november  voting president trump   2024 "
"18","Illinois","IL","rt ronfilipkowski body cam footage  people arrested  desantis  voting  local elections offices registered   told …"
"18","Michigan","MI","rt votingblueintx wow  powerful wish  can   tvs across  country
votebluetoprotectwomen"
"18","Illinois","IL","’m voting  latto “big energy”  favorite hiphop song   amas 62"
"18","South Carolina","SC","nancymace nancy mace suddenly  fiscal conservative  voting repeatedly  whatever budget busting legislati… httpstcoizfgzwh3qq"
"18","California","CA","rt johnfetterman meet  dude derek

derek  voting   truly  ’d “rather   actual pennsylvania resident  looks…"
"18","California","CA","rt campbell4tn feeling energized   head  early voting tomorrow

polling shows  can win

’re beating andy ogles  fundraisi…"
"18","Georgia","GA","rt danielnewman  herschel walker campaigner knocked   door  pitch 😂

hi   voting  herschel walker

 

 …"
"18","New York","NY","pinkfridayq ’m voting  nicki minaj  favorite female hiphop artist   amas"
"18","Arkansas","AR","rt gop retweet 🔁    voting republican  21 days"
"18","Pennsylvania","PA","rt dashdobrofsky new early voting  georgia  already broken voting records   100k georgians  cast ballots  far surpa…"
"18","California","CA","rt coldplayxtra im voting  bts btstwt  favorite pop duo  group category   amas httpstco0ek8uvqhen"
"18","Maryland","MD","rt projectlincoln keep voting early georgia 🍑🗳

make  plan show   democracy    vote counted   info    make…"
"18","Tennessee","TN","rt ifbmaga keep voting democrat one day  will restrict  freedoms restrict  history  restrict  safety    name…"
"18","North Dakota","ND","rt jennaellisesq fbi now involved  voting machine breach  major swing state
httpstcozqegsklncz"
"18","New York","NY","rt angeliinaaax idk  yall believe  account   voting isnt even open yet   category 🤣 httpstcoozs0ksurpp"
"18","Virginia","VA","rt ronfilipkowski body cam footage  people arrested  desantis  voting  local elections offices registered   told …"
"18","Florida","FL","rt gop retweet 🔁    voting republican  21 days"
"18","Arkansas","AR","rt occupydemocrats breaking georga voters turn   record numbers   first day  early voting — 131318 votes   cast al…"
"18","Texas","TX","lets talk  exactly  youll see   november ballot    means  voters 

⏰ early voting beg… httpstcoo9khffq4ib"
"18","North Carolina","NC","im voting  nicki minaj  favorite female hiphop artist   amas"
"18","California","CA","rt koopicasso im voting  bts btstwt  favorite pop duo  group   amas   16"
"18","California","CA","rt kylegriffin1 nbc news   130000 votes  cast   first day  early voting  georgia according   secretary  st…"
"18","California","CA","rt votefortaylor31 🚨  im voting  red taylors version  favorite pop album   amas 

goal 500 reply  500 rt httpstco…"
"18","Illinois","IL","rt kylegriffin1 nbc news   130000 votes  cast   first day  early voting  georgia according   secretary  st…"
"18","Florida","FL","rt pmynmnobody laurenboebert voting record  votes   people ’s   started  owing 100000  2 years later  41…"
"18","California","CA","rt wantsomeonika  lost  number 1 spot 

rt  reply now  cast  vote 

’m voting  nicki minaj  favorite female hiph…"
"18","Texas","TX","rt markhamill  can prevent  nightmare scenario  becoming  reality  voting   democrats roevember 8th

votebluetosav…"
"18","California","CA","rt leslieoo7 mikepompeo id love  hear  voting republican   election cycle will correct global inflation im  seeing …"
"18","California","CA","rt elvialimon  swear voting  california   native texan   weird    get  vote  mail   get  booklet  info  wh…"
"18","New Jersey","NJ","rt lanacryptic reply   last photo  harry ’s  ur camera roll  “’m voting  harry styles  artist   year amas …"
"18","Oregon","OR","rt ronfilipkowski body cam footage  people arrested  desantis  voting  local elections offices registered   told …"
"18","California","CA","body cam footage shows confused floridians arrested  voting  desantis cracks 
 httpstcoewa2j5elnu"
"18","Washington","WA","rt mayoisspicyy  despise  woman voting republican"
"18","Georgia","GA","rt projectlincoln breaking records  130000 georgians voted yesterday   first day  early voting compared  70000   20…"
"18","Minnesota","MN","rt dashdobrofsky new early voting  georgia  already broken voting records   100k georgians  cast ballots  far surpa…"
"18","Illinois","IL","rt coldplayxtra im voting  bts btstwt  favorite pop duo  group category   amas httpstco0ek8uvqhen"
"18","Hawaii","HI","rt dashdobrofsky new early voting  georgia  already broken voting records   100k georgians  cast ballots  far surpa…"
"18","California","CA","nickistreamteam  close  comfort

’m voting  nicki minaj  favorite female hiphop artist   amas"
"18","Texas","TX","rt kutatheoracle ’m voting  burna boy  favorite afrobeats artist   amas httpstcodldhro4vcy"
"18","New Mexico","NM","rachelcoboltblu   take two stamps  im voting  person just curious"
"18","Wisconsin","WI","rt bonesfanancy ok voters important voting information provided   democrat us senate candidate kendra horn 

remember democra…"
"18","California","CA","rt mchammer redistricting fight    black  louisiana voting map  npr httpstcohadnqnrkti"
"18","Alabama","AL","writearapsis ’m voting  nicki minaj  favorite female hiphop artist   amas"
"18","Florida","FL","rt tonyhussein4   vote red   voting   womens right  travel   red states  go   blue state  reproduct…"
"18","Tennessee","TN","rt gloomyyswift taylorvipers eleven   voting  red taylor’s version  favorite pop album   amas"
"18","Tennessee","TN","rt moonlxghtswift taylorvipers ’m voting red taylor’s version  favorite pop album   amas  3"
"18","Nevada","NV","gogoarmys btstwt im voting  btstwt  favorite pop duo  group   amas  ♥︎"
"18","Texas","TX","rt gop retweet 🔁    voting republican  21 days"
"18","Georgia","GA","rt beyoncerelated beyoncé  heated
’m voting  break  soul  favorite rampb song   amas httpstcoavrkn0xcys"
"18","Texas","TX","rt betoorourke abbott banned abortion  cases  rape

abbott banned abortion  cases  incest

hes  extreme  voting  o…"
"18","Tennessee","TN","rt marinawift taylorswizzle14   voting  taylor swift  artist   year   amas"
"18","Tennessee","TN","rt thefangirl01 taylorswizzle14 im voting  taylor swift  artist   year   amas tay"
"18","Tennessee","TN","rt irasmidnights taylorswizzle14   voting  taylor swift  artist   year   amas"
"18","Colorado","CO","rt katgal2 ronfilipkowski  happened   rich white men   villages   caught  voting fraud  oh wait  just g…"
"18","Georgia","GA","rt mayoisspicyy  gop will burn  country   ground   don’t vote   give   💙  ’re voting blue"
"18","Tennessee","TN","rt scottmitte92 taylorswizzle14   voting  taylor swift  artist   year   amas             1"
"18","Florida","FL","rt thedemcoalition reply  nogopabortionbans  ’re  voting  democrats  want  codify roe"
"18","Florida","FL","rt thedemcoalition reply  nogopabortionbans  ’re  voting  democrats  want  codify roe"
"18","Virginia","VA","rt militaryfamily    want  information  voting   military teen check   handy guide httpstcoazl3iihofp"
"18","Illinois","IL","’s  pretty… 💜

im voting  bts btstwt  favorite pop duo  group   amas httpstcopnpyvmibdp"
"18","Illinois","IL","’s  pretty… 💜

im voting  bts btstwt  favorite pop duo  group   amas httpstcopnpyvmibdp"
"18","Virginia","VA","rt militaryfamily    want  information  voting   military teen check   handy guide httpstcoazl3iihofp"
"18","Washington","WA","rt therealhoarse  living  new jersey  voting  turkey  guy couldn’t find pennsylvania without waze  someone  drive…"
"18","Texas","TX","minajstatistics ’m voting  nicki minaj  favorite female hiphop artist   amas"
"18","North Carolina","NC","rt mydogisadem     hrs visiting black owned barbershops  hand  democratic voting info amp sample ballots
plus  canva…"
"18","Missouri","MO","rt hategop  thousands  georgia poll workers open  voting locations  election day  will  equipped   new tool desi…"
"18","Massachusetts","MA","rt stayvotingzone 🟣 mubeat prevoting 🟣

stays❕❕
dont forget  collect  beats  mubeat  vote straykids  secure  500 poin…"
"18","Colorado","CO","rt athenwalton republicans dont want  stop black americans  voting  elections  want  stop  democratic party  cheat…"
"18","Mississippi","MS","rt theswiftvoting 🚨 voting attack
 
taylor  1769k 126k
hs  1704k 174k

im voting  red taylors version  favorite po…"
"18","Tennessee","TN","rt taybaji tmlovesred im voting  taylor swift  artist   year   amas"
"18","Texas","TX","rt lionhearted76 🚨deceptive marketing  prop 3  radical farleft whitmer amp planned parenthood hides ’re voting   child’s right…"
"18","California","CA","rt mayoisspicyy  despise  woman voting republican"
"18","Michigan","MI","rt projectlincoln breaking records  130000 georgians voted yesterday   first day  early voting compared  70000   20…"
"18","Tennessee","TN","rt lisazen22 tmlovesred im voting  taylor swift  artist   year   amas"
"18","California","CA","rt kylegriffin1 nbc news   130000 votes  cast   first day  early voting  georgia according   secretary  st…"
"18","South Carolina","SC","rt kamvtv early voting begins today  georgia vote  herschelwalker 

pass  "
"18","Texas","TX","rt beyoncerelated pregnant beyoncé
  voting  beyoncé  favorite female pop artist   amas httpstcogrrfmfotba"
"18","Florida","FL","rt omgno2trump listen  everyone  post  copy     refrigerator  bring      vote  makes voting blue pret…"
"18","Georgia","GA","rt occupydemocrats breaking georga voters turn   record numbers   first day  early voting — 131318 votes   cast al…"
"18","California","CA","rt coldplayxtra rt  reply    tweet 🐣 

im voting  coldplay  favorite touring artist   amas httpstcokhenlrt…"
"18","Illinois","IL","rt shantib71214 ’m voting  latto “big energy”  favorite hiphop song   amas 83"
"18","South Carolina","SC","rt johnfetterman meet  dude derek

derek  voting   truly  ’d “rather   actual pennsylvania resident  looks…"
